-0.075602,-3.750019,-2.977521,0.324053
-0.059479,-0.081423,-0.210299,0.000004
-3.532642,4.123336,-2.611237,0.644753
5.224148,3.729222,0.439268,0.258508
1.033581,2.261024,2.834067,0.030001
-0.946384,2.784664,-1.602524,0.084913
-3.065050,2.109258,-1.901896,0.311955
6.944971,3.728171,-0.761055,0.011102
-8.116895,3.136020,2.059326,0.000748
8.814253,0.862962,-0.109442,0.000417
0.283465,0.697504,-1.025134,0.000086
-3.741045,2.756472,2.903190,0.664369
-4.150047,6.144267,3.117313,0.038331
0.102979,-0.250179,1.941612,0.000010
-9.304060,-0.417162,-2.969412,0.000064
8.411610,-1.588800,2.574880,0.001250
-5.279790,-3.355078,1.733092,0.321467
-1.586936,-6.596557,0.765529,0.143811
4.714579,-8.359065,-1.903986,0.000018
4.215467,-0.382904,-0.569967,0.526842
-4.043423,0.420884,-1.877232,0.456834
1.105110,-5.669445,-2.300661,0.523208
-2.912786,1.763261,2.336756,0.198150
-1.956023,-4.248107,0.496112,0.671123
6.620921,-7.393178,1.077036,0.000004
0.286358,3.310479,-1.504464,0.173253
-2.168472,-1.040494,-1.378665,0.024401
1.092111,3.940247,2.536052,0.466863
1.909890,2.609506,-2.163748,0.148618
-0.000933,-0.551950,1.888656,0.000036
-1.668199,9.001376,0.854676,0.000126
-1.820039,5.960865,1.990706,0.330833
-9.745945,-2.200141,-2.734902,0.000003
1.448548,-8.598228,-2.682373,0.000701
2.093386,0.115382,2.414818,0.010446
-9.175418,1.610044,-0.872847,0.000064
-0.729295,3.322199,1.335561,0.197013
-3.578643,4.151425,-0.109901,0.629872
-0.176711,-1.682361,0.413316,0.002970
4.513562,-4.843987,2.098337,0.190092
-0.210434,8.358099,-0.324138,0.002494
-0.937538,4.811521,-0.753440,0.703720
4.101298,1.022264,0.879599,0.524396
-6.390201,-0.950716,-0.631715,0.243374
7.341394,-5.580713,-2.873904,0.000095
-3.720624,-2.998172,-2.609654,0.689940
-2.340015,1.281514,1.093185,0.046616
5.245668,-0.440977,1.941029,0.682859
-8.260745,2.103072,1.584349,0.001421
6.803769,-0.005544,-3.063466,0.138988
0.165219,0.077214,-1.986337,0.000006
-3.392514,-1.702068,0.846786,0.342349
-0.252326,1.088110,1.142229,0.000376
3.604248,-7.165772,0.288143,0.007371
0.352695,-1.615972,-2.161127,0.002621
-1.720563,8.436020,1.713258,0.001047
1.683673,-2.783295,0.551947,0.153705
3.282524,4.817043,0.290890,0.501421
1.604557,0.383799,2.218739,0.002584
-8.877772,-0.870192,-0.538827,0.000325
-8.864141,4.292690,-2.207726,0.000006
0.070989,3.594903,-1.361951,0.263754
0.316589,-3.854098,2.716117,0.372198
0.930587,2.895049,-1.682653,0.103774
-4.581434,-2.328983,2.792757,0.700267
-7.599011,-5.929799,-3.048526,0.000015
7.090331,0.404567,1.073189,0.077654
-5.399625,-6.557830,-2.174733,0.001575
-1.615100,1.821297,2.854064,0.026303
7.605660,4.792212,0.062377,0.000247
-2.258507,5.801708,1.278647,0.333579
-4.632715,-3.419065,2.051271,0.530630
-6.791599,3.419117,-1.369066,0.023845
-2.537310,-4.230960,-0.302385,0.705543
-3.034665,1.828961,-2.317662,0.244705
-6.509825,-3.531058,1.247454,0.039142
-1.518250,-8.130344,-2.639938,0.003360
-5.335884,2.426188,2.552870,0.487859
5.148020,-3.495743,-2.158122,0.334839
2.166690,0.248081,0.362245,0.013295
0.452618,-6.464562,-1.734685,0.236372
-2.223912,0.941949,2.346584,0.025041
3.024289,8.749886,0.294928,0.000082
-5.887881,4.096982,-0.801128,0.066696
-2.916870,-6.187681,-1.597090,0.129936
-0.281777,0.142976,-0.783624,0.000012
-0.606372,0.025410,-1.844780,0.000046
-0.529067,-0.770430,-0.687838,0.000182
3.276716,3.514743,-1.283004,0.693822
-2.654067,4.940018,0.327082,0.587836
-5.425470,2.050283,2.958439,0.513487
4.950767,3.205322,0.870149,0.472552
0.807447,0.291815,0.292380,0.000133
-1.180474,-0.573653,2.275433,0.000788
-3.356258,0.292308,-0.552912,0.186987
-9.071992,4.120399,-1.488404,0.000003
5.701834,1.582633,-0.549500,0.464225
-6.033954,-4.806790,1.190186,0.017759
-0.021268,9.971285,2.840003,0.000003
1.647721,-4.252858,0.208350,0.642121
-0.230677,1.210737,-1.412456,0.000585
2.149848,1.534878,-0.192751,0.043816
0.789208,-4.958259,2.838807,0.706956
-4.361869,-8.818715,1.894117,0.000006
2.389358,-0.718614,-2.765569,0.030688
1.929336,2.543644,2.158502,0.138071
7.884150,-4.394376,0.879468,0.000214
-2.212540,-6.612464,-1.275966,0.101008
-2.538813,0.930526,-3.060450,0.050668
-2.812558,-5.742375,-0.963603,0.267557
6.401451,-4.209127,1.862540,0.020490
-0.067280,2.799833,-1.372546,0.062966
-0.655013,-1.505175,-0.807543,0.002513
